YEAR,QUARTER,MONTH,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-7,0,-18,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",14,0,5,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",12012,"Gunnison, CO",-8,0,-25,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",12012,"Gunnison, CO",-5,0,-9,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",12012,"Gunnison, CO",-1,0,18,1,0,0,18,0,0
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",12012,"Gunnison, CO",-3,0,-2,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",12012,"Gunnison, CO",4,0,-5,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",12012,"Gunnison, CO",-10,0,-5,0,,,,,
2015,2,4,AA,12012,"Gunnison, CO",11298,"Dallas/Fort Worth, TX",-18,0,9,0,,,,,
2015,2,4,AA,12012,"Gunnison, CO",11298,"Dallas/Fort Worth, TX",-16,0,-19,0,,,,,
2015,2,4,AA,12012,"Gunnison, CO",11298,"Dallas/Fort Worth, TX",-1,0,3,0,,,,,
2015,2,4,AA,12012,"Gunnison, CO",11298,"Dallas/Fort Worth, TX",-1,0,-5,0,,,,,
2015,2,4,AA,12012,"Gunnison, CO",11298,"Dallas/Fort Worth, TX",-10,0,-13,0,,,,,
2015,2,4,AA,12012,"Gunnison, CO",11298,"Dallas/Fort Worth, TX",-9,0,-10,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-4,0,-19,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-4,0,-18,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-3,0,-24,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-6,0,-18,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-4,0,-23,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-4,0,-32,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-2,0,-1,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",1,0,14,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",174,1,236,1,0,0,62,0,174
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-5,0,-21,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",1,0,-12,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-2,0,-10,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-4,0,-19,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-6,0,-28,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-5,0,-11,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",0,0,13,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",0,0,23,1,0,0,23,0,0
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-11,0,1,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-6,0,-4,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",32,1,14,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-2,0,-15,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-5,0,-3,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-1,0,-17,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",0,0,-13,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-1,0,-10,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-5,0,-4,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-6,0,0,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-7,0,-6,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-3,0,-3,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-5,0,-2,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",56,1,45,1,0,9,0,0,36
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",-3,0,-6,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",-6,0,-19,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",-4,0,-22,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",0,0,-19,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",34,1,17,1,17,0,0,0,0
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",0,0,-13,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",25,1,11,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",-3,0,-23,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",3,0,-20,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",61,1,38,1,0,0,0,0,38
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",8,0,-2,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",-5,0,-17,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",-6,0,-8,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",6,0,1,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",4,0,-11,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",9,0,1,0,,,,,
2015,2,4,AA,11298,"Dallas/Fort Worth, TX",11109,"Colorado Springs, CO",-5,0,-18,0,,,,,
