YEAR,QUARTER,MONTH,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",119,1,134,1,0,0,15,0,119
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",15,1,29,1,15,0,14,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",24,1,54,1,24,0,30,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",7,0,-2,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",43,1,25,1,0,0,0,0,25
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",2,0,-26,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",-2,0,55,1,0,0,55,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",4,0,16,1,4,0,12,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",160,1,178,1,0,14,18,0,146
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",40,1,26,1,3,0,0,0,23
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",3,0,-4,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",-2,0,-21,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",4,0,-6,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",-6,0,31,1,0,0,31,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",-3,0,17,1,0,0,17,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",-5,0,-31,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",15,1,9,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",35,1,31,1,0,0,0,0,31
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",38,1,19,1,7,0,0,0,12
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",4,0,-13,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",16,1,33,1,16,0,17,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",29,1,43,1,29,0,14,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",-1,0,-1,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",-2,0,-13,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",7,0,-8,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",13,0,-7,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",0,0,-13,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",17,1,-1,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",164,1,155,1,0,155,0,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",6,0,19,1,0,0,19,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",30,1,44,1,0,0,44,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",-1,0,-18,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",57,1,68,1,0,57,11,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",7,0,-11,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",5,0,-16,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",37,1,28,1,0,28,0,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",8,0,3,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",-1,0,-10,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",9,0,8,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",-2,0,45,1,0,0,45,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",141,1,136,1,136,0,0,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",35,1,37,1,0,0,14,0,23
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",4,0,20,1,0,0,20,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",23,1,45,1,0,0,45,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",34,1,19,1,13,0,0,0,6
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",41,1,31,1,0,0,31,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",21,1,-1,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",-2,0,-21,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",30,1,2,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",16,1,5,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",130,1,100,1,100,0,0,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",26,1,9,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",141,1,132,1,0,25,0,0,107
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",13,0,33,1,0,13,20,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",22,1,16,1,16,0,0,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",20,1,-8,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",39,1,4,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",11,0,12,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",9,0,25,1,0,9,16,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",7,0,-18,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",119,1,90,1,90,0,0,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",17,1,14,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",93,1,60,1,0,0,31,0,29
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",1,0,-10,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",17,1,6,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",22,1,26,1,0,22,4,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",5,0,42,1,0,0,42,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",8,0,-11,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",19,1,2,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",11,0,-18,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",49,1,36,1,36,0,0,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",1,0,-1,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",11,0,26,1,11,0,15,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",16,1,34,1,16,0,18,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",39,1,170,1,0,39,131,0,0
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",2,0,-7,0,,,,,
2015,1,2,UA,10721,"Boston, MA",11292,"Denver, CO",8,0,4,0,,,,,
